lattice_0.npy	0.0166054688	-0.5040572917
lattice_1.npy	0.0006015625	-0.5046614583
lattice_2.npy	0.0100703125	-0.5016458333
lattice_3.npy	0.0034531250	-0.5038072917
lattice_4.npy	0.0141289062	-0.5038854167
lattice_5.npy	0.0003125000	-0.5050729167
lattice_6.npy	0.0026718750	-0.5064531250
lattice_7.npy	0.0016367187	-0.5038593750
lattice_8.npy	0.0025820313	-0.5066458333
lattice_9.npy	0.0053203125	-0.5053645833
lattice_10.npy	0.0080468750	-0.5031614583
lattice_11.npy	0.0057812500	-0.5073281250
lattice_12.npy	0.0063671875	-0.5020520833
lattice_13.npy	0.0015429688	-0.5026145833
lattice_14.npy	0.0013867187	-0.5060260417
lattice_15.npy	0.0004179687	-0.5061458333
lattice_16.npy	0.0052421875	-0.5032031250
lattice_17.npy	0.0055351563	-0.5040260417
lattice_18.npy	0.0103125000	-0.5111718750
lattice_19.npy	0.0005937500	-0.5071614583
lattice_20.npy	0.0027578125	-0.5033489583
lattice_21.npy	0.0179648438	-0.5072395833
lattice_22.npy	0.0023906250	-0.5042447917
lattice_23.npy	0.0019687500	-0.5050104167
lattice_24.npy	0.0029882813	-0.5031458333
lattice_25.npy	0.0054179688	-0.5026197917
lattice_26.npy	0.0112109375	-0.5051875000
lattice_27.npy	0.0028906250	-0.5068750000
lattice_28.npy	0.0002539063	-0.5041979167
lattice_29.npy	0.0023164062	-0.5057083333
lattice_30.npy	0.0112929688	-0.5120833333
lattice_31.npy	0.0091875000	-0.5039479167
lattice_32.npy	0.0001992187	-0.5020625000
lattice_33.npy	0.0009882813	-0.5040781250
lattice_34.npy	0.0081835938	-0.5071718750
lattice_35.npy	0.0046132813	-0.5084947917
lattice_36.npy	0.0051132812	-0.5085000000
lattice_37.npy	0.0021953125	-0.5071354167
lattice_38.npy	0.0067265625	-0.5020885417
lattice_39.npy	0.0043671875	-0.5049531250
lattice_40.npy	0.0053437500	-0.5017708333
lattice_41.npy	0.0029218750	-0.5063072917
lattice_42.npy	0.0017617188	-0.5043177083
lattice_43.npy	0.0049453125	-0.5038593750
lattice_44.npy	0.0094492188	-0.5030468750
lattice_45.npy	0.0046250000	-0.5037083333
lattice_46.npy	0.0057695313	-0.5005937500
lattice_47.npy	0.0050195312	-0.5012760417
lattice_48.npy	0.0021601563	-0.5054479167
lattice_49.npy	0.0045898438	-0.5084270833
lattice_50.npy	0.0017968750	-0.5011770833
lattice_51.npy	0.0131367187	-0.4993333333
lattice_52.npy	0.0076093750	-0.5075520833
lattice_53.npy	0.0021601563	-0.5125104167
lattice_54.npy	0.0012578125	-0.5014375000
lattice_55.npy	0.0035976563	-0.5020885417
lattice_56.npy	0.0117851562	-0.5069791667
lattice_57.npy	0.0047148438	-0.5037968750
lattice_58.npy	0.0070820312	-0.5030000000
lattice_59.npy	0.0076640625	-0.5046666667
lattice_60.npy	0.0060195312	-0.5035885417
lattice_61.npy	0.0097265625	-0.5040937500
lattice_62.npy	0.0000000000	-0.5050989583
lattice_63.npy	0.0083828125	-0.5049479167
