lattice_0.npy	0.0022404207	-0.4883085399
lattice_1.npy	0.0040285500	-0.4895587278
lattice_2.npy	0.0024898573	-0.4865694966
lattice_3.npy	0.0001337340	-0.4870162785
lattice_4.npy	0.0056363636	-0.4868800401
lattice_5.npy	0.0008970699	-0.4857801152
lattice_6.npy	0.0025469572	-0.4877976459
lattice_7.npy	0.0045875282	-0.4877235162
lattice_8.npy	0.0072742299	-0.4888174305
lattice_9.npy	0.0051119459	-0.4874750814
lattice_10.npy	0.0037700977	-0.4883285750
lattice_11.npy	0.0036814425	-0.4892021037
lattice_12.npy	0.0011284748	-0.4888835462
lattice_13.npy	0.0032682194	-0.4845880291
lattice_14.npy	0.0005154020	-0.4878777861
lattice_15.npy	0.0037520661	-0.4918607563
lattice_16.npy	0.0027828700	-0.4910212873
lattice_17.npy	0.0017550714	-0.4896909592
lattice_18.npy	0.0056303531	-0.4899854746
lattice_19.npy	0.0013463561	-0.4874750814
lattice_20.npy	0.0085123967	-0.4866476334
lattice_21.npy	0.0029421488	-0.4887913849
lattice_22.npy	0.0047453043	-0.4861006762
lattice_23.npy	0.0059714500	-0.4883646381
lattice_24.npy	0.0057716003	-0.4873228149
lattice_25.npy	0.0090007513	-0.4862890058
lattice_26.npy	0.0017295267	-0.4858702730
lattice_27.npy	0.0011555222	-0.4894785875
lattice_28.npy	0.0019143501	-0.4863090408
lattice_29.npy	0.0064522915	-0.4884427749
lattice_30.npy	0.0040601052	-0.4879338843
lattice_31.npy	0.0047077385	-0.4885790133
lattice_32.npy	0.0022118708	-0.4846180816
lattice_33.npy	0.0010713749	-0.4880681192
lattice_34.npy	0.0004868520	-0.4902920110
lattice_35.npy	0.0045274230	-0.4861147007
lattice_36.npy	0.0044973704	-0.4883325820
lattice_37.npy	0.0036408715	-0.4843315803
lattice_38.npy	0.0003771600	-0.4852972702
lattice_39.npy	0.0039008264	-0.4861167042
lattice_40.npy	0.0058842975	-0.4883125470
lattice_41.npy	0.0035356875	-0.4869140997
lattice_42.npy	0.0014680691	-0.4841352367
lattice_43.npy	0.0003681443	-0.4893884298
lattice_44.npy	0.0042990233	-0.4920390684
lattice_45.npy	0.0013824192	-0.4878817931
lattice_46.npy	0.0061036814	-0.4878196844
lattice_47.npy	0.0033914350	-0.4876574005
lattice_48.npy	0.0021517656	-0.4875091410
lattice_49.npy	0.0034725770	-0.4888815427
lattice_50.npy	0.0005694966	-0.4876033058
lattice_51.npy	0.0004808415	-0.4866696719
lattice_52.npy	0.0030293013	-0.4887272727
lattice_53.npy	0.0020405710	-0.4882484348
lattice_54.npy	0.0006250939	-0.4852732281
lattice_55.npy	0.0004973704	-0.4871364889
lattice_56.npy	0.0014455297	-0.4862208866
lattice_57.npy	0.0001111946	-0.4886751816
lattice_58.npy	0.0000315552	-0.4890017531
lattice_59.npy	0.0025169046	-0.4867117456
lattice_60.npy	0.0006671675	-0.4885169046
lattice_61.npy	0.0023425995	-0.4891199599
lattice_62.npy	0.0000075131	-0.4919489106
lattice_63.npy	0.0002028550	-0.4896048084
lattice_64.npy	0.0021051841	-0.4866215878
lattice_65.npy	0.0029421488	-0.4894004508
lattice_66.npy	0.0045229151	-0.4887693464
lattice_67.npy	0.0073673929	-0.4874991235
lattice_68.npy	0.0000105184	-0.4888094165
lattice_69.npy	0.0032186326	-0.4883205610
lattice_70.npy	0.0065214125	-0.4871424994
lattice_71.npy	0.0022133734	-0.4870463311
lattice_72.npy	0.0038452292	-0.4872647132
lattice_73.npy	0.0010864012	-0.4887853744
lattice_74.npy	0.0049000751	-0.4863931881
lattice_75.npy	0.0028805409	-0.4874049587
lattice_76.npy	0.0032336589	-0.4874169797
lattice_77.npy	0.0070097671	-0.4899434010
