lattice_0.npy	0.5618425656	-0.9460524781
lattice_1.npy	0.5605131195	-0.9427871720
lattice_2.npy	0.5675568513	-0.9479105928
lattice_3.npy	0.5685247813	-0.9508726919
lattice_4.npy	0.5553177843	-0.9379280855
lattice_5.npy	0.5556151603	-0.9391020408
lattice_6.npy	0.5646763848	-0.9517823129
lattice_7.npy	0.5583906706	-0.9427094266
lattice_8.npy	0.5583615160	-0.9349348882
lattice_9.npy	0.5660816327	-0.9482137998
lattice_10.npy	0.5652419825	-0.9469931973
lattice_11.npy	0.5636559767	-0.9490923226
lattice_12.npy	0.5610962099	-0.9503517979
lattice_13.npy	0.5634752187	-0.9445364431
lattice_14.npy	0.5610087464	-0.9398172983
lattice_15.npy	0.5605014577	-0.9483770651
lattice_16.npy	0.5600641399	-0.9461768707
lattice_17.npy	0.5639941691	-0.9478717201
lattice_18.npy	0.5580058309	-0.9378347911
lattice_19.npy	0.5666413994	-0.9509193392
lattice_20.npy	0.5656443149	-0.9512225462
lattice_21.npy	0.5613760933	-0.9462857143
lattice_22.npy	0.5612011662	-0.9427871720
lattice_23.npy	0.5628338192	-0.9457337221
lattice_24.npy	0.5599650146	-0.9396695821
lattice_25.npy	0.5638309038	-0.9476851312
lattice_26.npy	0.5628629738	-0.9465034014
lattice_27.npy	0.5608104956	-0.9421418853
lattice_28.npy	0.5575976676	-0.9378814383
lattice_29.npy	0.5612478134	-0.9449640428
lattice_30.npy	0.5610145773	-0.9419008746
lattice_31.npy	0.5608279883	-0.9453527697
lattice_32.npy	0.5600758017	-0.9461535471
lattice_33.npy	0.5555043732	-0.9335510204
lattice_34.npy	0.5561341108	-0.9413022352
lattice_35.npy	0.5608513120	-0.9421263362
lattice_36.npy	0.5526938776	-0.9367619048
lattice_37.npy	0.5553119534	-0.9386200194
lattice_38.npy	0.5626530612	-0.9449329446
lattice_39.npy	0.5643498542	-0.9494888241
lattice_40.npy	0.5731195335	-0.9562371234
lattice_41.npy	0.5570379009	-0.9424373178
lattice_42.npy	0.5555743440	-0.9357823129
lattice_43.npy	0.5626705539	-0.9501652089
lattice_44.npy	0.5619883382	-0.9427793975
lattice_45.npy	0.5582623907	-0.9428415938
lattice_46.npy	0.5668571429	-0.9523576288
lattice_47.npy	0.5595102041	-0.9393741497
lattice_48.npy	0.5632711370	-0.9456948494
lattice_49.npy	0.5738425656	-0.9609873664
lattice_50.npy	0.5665189504	-0.9471642371
lattice_51.npy	0.5619183673	-0.9449873664
lattice_52.npy	0.5543556851	-0.9377414966
lattice_53.npy	0.5643498542	-0.9446919339
lattice_54.npy	0.5731020408	-0.9554829932
lattice_55.npy	0.5513760933	-0.9307832847
