lattice_0.npy	0.9231486880	-1.7301224490
lattice_1.npy	0.9252361516	-1.7349271137
lattice_2.npy	0.9245714286	-1.7337453839
lattice_3.npy	0.9238134111	-1.7315685131
lattice_4.npy	0.9256093294	-1.7365986395
lattice_5.npy	0.9263381924	-1.7390709427
lattice_6.npy	0.9242682216	-1.7327191448
lattice_7.npy	0.9258658892	-1.7386822157
lattice_8.npy	0.9250145773	-1.7349659864
lattice_9.npy	0.9244839650	-1.7335432459
lattice_10.npy	0.9231370262	-1.7281632653
lattice_11.npy	0.9246413994	-1.7345461613
lattice_12.npy	0.9245947522	-1.7341574344
lattice_13.npy	0.9241574344	-1.7325014577
lattice_14.npy	0.9253119534	-1.7348493683
lattice_15.npy	0.9253877551	-1.7366219631
lattice_16.npy	0.9236151603	-1.7307444121
lattice_17.npy	0.9254693878	-1.7366375121
lattice_18.npy	0.9250903790	-1.7357900875
lattice_19.npy	0.9241982507	-1.7322371234
lattice_20.npy	0.9254635569	-1.7365053450
lattice_21.npy	0.9234985423	-1.7300213800
lattice_22.npy	0.9244256560	-1.7341107872
lattice_23.npy	0.9244606414	-1.7342351798
lattice_24.npy	0.9257434402	-1.7358522838
lattice_25.npy	0.9249620991	-1.7351214772
lattice_26.npy	0.9246064140	-1.7341418853
lattice_27.npy	0.9239008746	-1.7318328474
lattice_28.npy	0.9246647230	-1.7341185617
lattice_29.npy	0.9250320700	-1.7359378037
lattice_30.npy	0.9246588921	-1.7325325559
lattice_31.npy	0.9250670554	-1.7351992225
lattice_32.npy	0.9236909621	-1.7314829932
lattice_33.npy	0.9262798834	-1.7388299320
lattice_34.npy	0.9234927114	-1.7304567541
lattice_35.npy	0.9259183673	-1.7378425656
lattice_36.npy	0.9245306122	-1.7334344023
lattice_37.npy	0.9236151603	-1.7303323615
lattice_38.npy	0.9252069971	-1.7362254616
lattice_39.npy	0.9244081633	-1.7334033042
lattice_40.npy	0.9249795918	-1.7348882410
lattice_41.npy	0.9251895044	-1.7359300292
lattice_42.npy	0.9259883382	-1.7366452867
lattice_43.npy	0.9241399417	-1.7313275024
lattice_44.npy	0.9249679300	-1.7360077745
lattice_45.npy	0.9247288630	-1.7350126336
lattice_46.npy	0.9247988338	-1.7345461613
lattice_47.npy	0.9239708455	-1.7322604470
lattice_48.npy	0.9257434402	-1.7375082604
lattice_49.npy	0.9258717201	-1.7383012634
lattice_50.npy	0.9242040816	-1.7325325559
lattice_51.npy	0.9252128280	-1.7347560739
lattice_52.npy	0.9245830904	-1.7343906706
lattice_53.npy	0.9229096210	-1.7294849368
lattice_54.npy	0.9253702624	-1.7362721088
lattice_55.npy	0.9252827988	-1.7353624879
lattice_56.npy	0.9254635569	-1.7371273081
lattice_57.npy	0.9257317784	-1.7374771623
lattice_58.npy	0.9250903790	-1.7341885326
lattice_59.npy	0.9236443149	-1.7312497570
lattice_60.npy	0.9224548105	-1.7282876579
lattice_61.npy	0.9237609329	-1.7301613217
lattice_62.npy	0.9237609329	-1.7307832847
lattice_63.npy	0.9240991254	-1.7321749271
lattice_64.npy	0.9238833819	-1.7324859086
lattice_65.npy	0.9235685131	-1.7306588921
lattice_66.npy	0.9237959184	-1.7312497570
lattice_67.npy	0.9237959184	-1.7312264334
lattice_68.npy	0.9249737609	-1.7346239067
lattice_69.npy	0.9249037901	-1.7350592809
